num,lon,lat
22,126.9022103,37.48427922
22,127.0737078,37.55983509
23,127.0668206,37.57603432
23,126.8602541,37.49667843
23,127.0169049,37.58936078
23,126.8270683,37.53885739
23,127.0356428,37.49028717
23,127.0785766,37.49946173
23,126.8475203,37.52995871
23,126.9060274,37.57353209
23,127.129303,37.53658752
23,126.8316682,37.53077141
23,126.8374145,37.52088897
23,127.0589677,37.56338635
23,126.8608626,37.55797338
23,127.1317174,37.50594889
23,127.032418,37.64440506
23,126.8978669,37.46172322
23,127.0609412,37.61296776
23,127.0413863,37.66066431
23,127.1034178,37.50856135
23,126.8164535,37.58566613
23,126.8771851,37.50127567
23,126.9022103,37.48427922
23,127.0737078,37.55983509
24,127.0668206,37.57603432
24,126.8602541,37.49667843
24,127.0169049,37.58936078
24,126.8270683,37.53885739
24,127.0356428,37.49028717
24,127.0785766,37.49946173
24,126.8475203,37.52995871
24,126.9060274,37.57353209
24,127.129303,37.53658752
24,126.8316682,37.53077141
24,126.8374145,37.52088897
24,127.0589677,37.56338635
24,126.8608626,37.55797338
24,127.1317174,37.50594889
24,127.032418,37.64440506
24,126.8978669,37.46172322
24,127.0609412,37.61296776
24,127.0413863,37.66066431
24,127.075778,37.59409379
24,127.1034178,37.50856135
24,126.8164535,37.58566613
24,126.8771851,37.50127567
24,126.9022103,37.48427922
24,127.0737078,37.55983509
25,127.0668206,37.57603432
25,126.8602541,37.49667843
25,127.0169049,37.58936078
25,126.8270683,37.53885739
25,127.0356428,37.49028717
25,127.0785766,37.49946173
25,126.8475203,37.52995871
25,126.9060274,37.57353209
25,127.129303,37.53658752
25,126.8316682,37.53077141
25,126.8374145,37.52088897
25,127.0589677,37.56338635
25,126.8608626,37.55797338
25,127.1317174,37.50594889
25,127.032418,37.64440506
25,126.8978669,37.46172322
25,127.0609412,37.61296776
25,127.0413863,37.66066431
25,127.075778,37.59409379
25,127.0840381,37.53463405
25,127.1034178,37.50856135
25,126.8164535,37.58566613
25,126.8771851,37.50127567
25,126.9022103,37.48427922
25,127.0737078,37.55983509
26,127.0668206,37.57603432
26,126.8602541,37.49667843
26,127.0169049,37.58936078
26,126.8270683,37.53885739
26,127.0356428,37.49028717
26,127.0785766,37.49946173
26,126.8475203,37.52995871
26,126.9060274,37.57353209
26,127.129303,37.53658752
26,126.8316682,37.53077141
26,126.8374145,37.52088897
26,127.0589677,37.56338635
26,126.8608626,37.55797338
26,127.1317174,37.50594889
26,127.032418,37.64440506
26,126.8978669,37.46172322
26,127.0609412,37.61296776
26,127.0413863,37.66066431
26,127.075778,37.59409379
26,127.0840381,37.53463405
26,127.1034178,37.50856135
26,127.0279354,37.63627517
26,126.8164535,37.58566613
26,126.8771851,37.50127567
26,126.9022103,37.48427922
26,127.0737078,37.55983509
27,127.0668206,37.57603432
27,126.8602541,37.49667843
27,127.0169049,37.58936078
27,126.8270683,37.53885739
27,127.0356428,37.49028717
27,127.0785766,37.49946173
27,126.8475203,37.52995871
27,126.9060274,37.57353209
27,127.129303,37.53658752
27,126.8316682,37.53077141
27,126.8374145,37.52088897
27,127.0589677,37.56338635
27,126.8608626,37.55797338
27,127.1317174,37.50594889
27,127.032418,37.64440506
27,126.8978669,37.46172322
27,127.0609412,37.61296776
27,127.0413863,37.66066431
27,127.075778,37.59409379
27,127.0840381,37.53463405
27,127.1034178,37.50856135
27,127.0279354,37.63627517
27,127.0599462,37.5895291
27,126.8164535,37.58566613
27,126.8771851,37.50127567
27,126.9022103,37.48427922
27,127.0737078,37.55983509
28,127.0668206,37.57603432
28,126.8602541,37.49667843
28,127.0169049,37.58936078
28,126.8270683,37.53885739
28,127.0356428,37.49028717
28,127.0785766,37.49946173
28,126.8475203,37.52995871
28,126.9060274,37.57353209
28,127.129303,37.53658752
28,126.8316682,37.53077141
28,126.8374145,37.52088897
28,127.0589677,37.56338635
28,126.8608626,37.55797338
28,127.1317174,37.50594889
28,127.032418,37.64440506
28,126.8978669,37.46172322
28,127.0609412,37.61296776
28,127.0413863,37.66066431
28,127.075778,37.59409379
28,127.0840381,37.53463405
28,127.1034178,37.50856135
28,127.0279354,37.63627517
28,127.0599462,37.5895291
28,126.8995368,37.53564274
28,126.8164535,37.58566613
28,126.8771851,37.50127567
28,126.9022103,37.48427922
28,127.0737078,37.55983509
29,127.0668206,37.57603432
29,126.8602541,37.49667843
29,127.0169049,37.58936078
29,126.8270683,37.53885739
29,127.0356428,37.49028717
29,127.0785766,37.49946173
29,126.8475203,37.52995871
29,126.9060274,37.57353209
29,127.129303,37.53658752
29,126.8316682,37.53077141
29,126.8374145,37.52088897
29,127.0589677,37.56338635
29,126.8608626,37.55797338
29,127.1317174,37.50594889
29,127.032418,37.64440506
29,126.8978669,37.46172322
29,127.0609412,37.61296776
29,127.0413863,37.66066431
29,127.075778,37.59409379
29,127.0840381,37.53463405
29,127.1034178,37.50856135
29,127.0279354,37.63627517
29,127.0599462,37.5895291
29,126.8995368,37.53564274
29,126.9531867,37.47370984
29,126.8164535,37.58566613
29,126.8771851,37.50127567
29,126.9022103,37.48427922
29,127.0737078,37.55983509
30,127.0668206,37.57603432
30,126.8602541,37.49667843
30,127.0169049,37.58936078
30,126.8270683,37.53885739
30,127.0356428,37.49028717
30,127.0785766,37.49946173
30,126.8475203,37.52995871
30,126.9060274,37.57353209
30,127.129303,37.53658752
30,126.8316682,37.53077141
30,126.8374145,37.52088897
30,127.0589677,37.56338635
30,126.8608626,37.55797338
30,127.1317174,37.50594889
30,127.032418,37.64440506
30,126.8978669,37.46172322
30,127.0609412,37.61296776
30,127.0413863,37.66066431
30,127.075778,37.59409379
30,127.0840381,37.53463405
30,127.1034178,37.50856135
30,127.0279354,37.63627517
30,127.0599462,37.5895291
30,126.8995368,37.53564274
30,126.9531867,37.47370984
30,126.929239,37.49973594
30,126.8164535,37.58566613
30,126.8771851,37.50127567
30,126.9022103,37.48427922
30,127.0737078,37.55983509
31,127.0668206,37.57603432
31,126.8602541,37.49667843
31,127.0169049,37.58936078
31,126.8270683,37.53885739
31,127.0356428,37.49028717
31,127.0785766,37.49946173
31,126.8475203,37.52995871
31,126.9060274,37.57353209
31,127.129303,37.53658752
31,126.8316682,37.53077141
31,126.8374145,37.52088897
31,127.0589677,37.56338635
31,126.8608626,37.55797338
31,127.1317174,37.50594889
31,127.032418,37.64440506
31,126.8978669,37.46172322
31,127.0609412,37.61296776
31,127.0413863,37.66066431
31,127.075778,37.59409379
31,127.0840381,37.53463405
31,127.1034178,37.50856135
31,127.0279354,37.63627517
31,127.0599462,37.5895291
31,126.8995368,37.53564274
31,126.9531867,37.47370984
31,126.929239,37.49973594
31,127.0983262,37.61400227
31,126.8164535,37.58566613
31,126.8771851,37.50127567
31,126.9022103,37.48427922
31,127.0737078,37.55983509
32,127.0668206,37.57603432
32,126.8602541,37.49667843
32,127.0169049,37.58936078
32,126.8270683,37.53885739
32,127.0356428,37.49028717
32,127.0785766,37.49946173
32,126.8475203,37.52995871
32,126.9060274,37.57353209
32,127.129303,37.53658752
32,126.8316682,37.53077141
32,126.8374145,37.52088897
32,127.0589677,37.56338635
32,126.8608626,37.55797338
32,127.1317174,37.50594889
32,127.032418,37.64440506
32,126.8978669,37.46172322
32,127.0609412,37.61296776
32,127.0413863,37.66066431
32,127.075778,37.59409379
32,127.0840381,37.53463405
32,127.1034178,37.50856135
32,127.0279354,37.63627517
32,127.0599462,37.5895291
32,126.8995368,37.53564274
32,126.9531867,37.47370984
32,126.929239,37.49973594
32,127.0983262,37.61400227
32,127.0522496,37.55074215
32,126.8164535,37.58566613
32,126.8771851,37.50127567
32,126.9022103,37.48427922
32,127.0737078,37.55983509
33,127.0668206,37.57603432
33,126.8602541,37.49667843
33,127.0169049,37.58936078
33,126.8270683,37.53885739
33,127.0356428,37.49028717
33,127.0785766,37.49946173
33,126.8475203,37.52995871
33,126.9060274,37.57353209
33,127.129303,37.53658752
33,126.8316682,37.53077141
33,126.8374145,37.52088897
33,127.0589677,37.56338635
33,126.8608626,37.55797338
33,127.1317174,37.50594889
33,127.032418,37.64440506
33,126.8978669,37.46172322
33,127.0609412,37.61296776
33,127.0413863,37.66066431
33,127.075778,37.59409379
33,127.0840381,37.53463405
33,127.1034178,37.50856135
33,127.0279354,37.63627517
33,127.0599462,37.5895291
33,126.8995368,37.53564274
33,126.9531867,37.47370984
33,126.929239,37.49973594
33,127.0983262,37.61400227
33,127.0522496,37.55074215
33,127.0792574,37.57968469
33,126.8164535,37.58566613
33,126.8771851,37.50127567
33,126.9022103,37.48427922
33,127.0737078,37.55983509
34,127.0668206,37.57603432
34,126.8602541,37.49667843
34,127.0169049,37.58936078
34,126.8270683,37.53885739
34,127.0356428,37.49028717
34,127.0785766,37.49946173
34,126.8475203,37.52995871
34,126.9060274,37.57353209
34,127.129303,37.53658752
34,126.8316682,37.53077141
34,126.8374145,37.52088897
34,127.0589677,37.56338635
34,126.8608626,37.55797338
34,127.1317174,37.50594889
34,127.032418,37.64440506
34,126.8978669,37.46172322
34,127.0609412,37.61296776
34,127.0413863,37.66066431
34,127.075778,37.59409379
34,127.0840381,37.53463405
34,127.1034178,37.50856135
34,127.0279354,37.63627517
34,127.0599462,37.5895291
34,126.8995368,37.53564274
34,126.9531867,37.47370984
34,126.929239,37.49973594
34,127.0983262,37.61400227
34,127.0522496,37.55074215
34,127.0792574,37.57968469
34,127.0770739,37.5652553
34,126.8164535,37.58566613
34,126.8771851,37.50127567
34,126.9022103,37.48427922
34,127.0737078,37.55983509
35,127.0668206,37.57603432
35,126.8602541,37.49667843
35,127.0169049,37.58936078
35,126.8270683,37.53885739
35,127.0356428,37.49028717
35,127.0785766,37.49946173
35,126.8475203,37.52995871
35,126.9060274,37.57353209
35,127.129303,37.53658752
35,126.8316682,37.53077141
35,126.8374145,37.52088897
35,127.0589677,37.56338635
35,126.8608626,37.55797338
35,127.1317174,37.50594889
35,127.032418,37.64440506
35,126.8978669,37.46172322
35,127.0609412,37.61296776
35,127.0413863,37.66066431
35,127.075778,37.59409379
35,127.0840381,37.53463405
35,127.1034178,37.50856135
35,127.0279354,37.63627517
35,127.0599462,37.5895291
35,126.8995368,37.53564274
35,126.9531867,37.47370984
35,126.929239,37.49973594
35,127.0983262,37.61400227
35,127.0522496,37.55074215
35,127.0792574,37.57968469
35,127.0770739,37.5652553
35,127.0675304,37.64904569
35,126.8164535,37.58566613
35,126.8771851,37.50127567
35,126.9022103,37.48427922
35,127.0737078,37.55983509
36,127.0668206,37.57603432
36,126.8602541,37.49667843
36,127.0169049,37.58936078
36,126.8270683,37.53885739
36,127.0356428,37.49028717
36,127.0785766,37.49946173
36,126.8475203,37.52995871
36,126.9060274,37.57353209
36,127.129303,37.53658752
36,126.8316682,37.53077141
36,126.8374145,37.52088897
36,127.0589677,37.56338635
36,126.8608626,37.55797338
36,127.1317174,37.50594889
36,127.032418,37.64440506
36,126.8978669,37.46172322
36,127.0609412,37.61296776
36,127.0413863,37.66066431
36,127.075778,37.59409379
36,127.0840381,37.53463405
36,127.1034178,37.50856135
36,127.0279354,37.63627517
36,127.0599462,37.5895291
36,126.8995368,37.53564274
36,126.9531867,37.47370984
36,126.929239,37.49973594
36,127.0983262,37.61400227
36,127.0522496,37.55074215
36,127.0792574,37.57968469
36,127.0770739,37.5652553
36,127.0675304,37.64904569
36,126.8376614,37.49294851
36,126.8164535,37.58566613
36,126.8771851,37.50127567
36,126.9022103,37.48427922
36,127.0737078,37.55983509
37,127.0668206,37.57603432
37,126.8602541,37.49667843
37,127.0169049,37.58936078
37,126.8270683,37.53885739
37,127.0356428,37.49028717
37,127.0785766,37.49946173
37,126.8475203,37.52995871
37,126.9060274,37.57353209
37,127.129303,37.53658752
37,126.8316682,37.53077141
37,126.8374145,37.52088897
37,127.0589677,37.56338635
37,126.8608626,37.55797338
37,127.1317174,37.50594889
37,127.032418,37.64440506
37,126.8978669,37.46172322
37,127.0609412,37.61296776
37,127.0413863,37.66066431
37,127.075778,37.59409379
37,127.0840381,37.53463405
37,127.1034178,37.50856135
37,127.0279354,37.63627517
37,127.0599462,37.5895291
37,126.8995368,37.53564274
37,126.9531867,37.47370984
37,126.929239,37.49973594
37,127.0983262,37.61400227
37,127.0522496,37.55074215
37,127.0792574,37.57968469
37,127.0770739,37.5652553
37,127.0675304,37.64904569
37,126.8376614,37.49294851
37,127.0117006,37.51903408
37,126.8164535,37.58566613
37,126.8771851,37.50127567
37,126.9022103,37.48427922
37,127.0737078,37.55983509
38,127.0668206,37.57603432
38,126.8602541,37.49667843
38,127.0169049,37.58936078
38,126.8270683,37.53885739
38,127.0356428,37.49028717
38,127.0785766,37.49946173
38,126.8475203,37.52995871
38,126.9060274,37.57353209
38,127.129303,37.53658752
38,126.8316682,37.53077141
38,126.8374145,37.52088897
38,127.0589677,37.56338635
38,126.8608626,37.55797338
38,127.1317174,37.50594889
38,127.032418,37.64440506
38,126.8978669,37.46172322
38,127.0609412,37.61296776
38,127.0413863,37.66066431
38,127.075778,37.59409379
38,127.0840381,37.53463405
38,127.1034178,37.50856135
38,127.0279354,37.63627517
38,127.0599462,37.5895291
38,126.8995368,37.53564274
38,126.9531867,37.47370984
38,126.929239,37.49973594
38,127.0983262,37.61400227
38,127.0522496,37.55074215
38,127.0792574,37.57968469
38,127.0770739,37.5652553
38,127.0675304,37.64904569
38,126.8376614,37.49294851
38,127.0117006,37.51903408
38,127.128095,37.55190676
38,126.8164535,37.58566613
38,126.8771851,37.50127567
38,126.9022103,37.48427922
38,127.0737078,37.55983509
39,127.0668206,37.57603432
39,126.8602541,37.49667843
39,127.0169049,37.58936078
39,126.8270683,37.53885739
39,127.0356428,37.49028717
39,127.0785766,37.49946173
39,126.8475203,37.52995871
39,126.9060274,37.57353209
39,127.129303,37.53658752
39,126.8316682,37.53077141
39,126.8374145,37.52088897
39,127.0589677,37.56338635
39,126.8608626,37.55797338
39,127.1317174,37.50594889
39,127.032418,37.64440506
39,126.8978669,37.46172322
39,127.0609412,37.61296776
39,127.0413863,37.66066431
39,127.075778,37.59409379
39,127.0840381,37.53463405
39,127.1034178,37.50856135
39,127.0279354,37.63627517
39,127.0599462,37.5895291
39,126.8995368,37.53564274
39,126.9531867,37.47370984
39,126.929239,37.49973594
39,127.0983262,37.61400227
39,127.0522496,37.55074215
39,127.0792574,37.57968469
39,127.0770739,37.5652553
39,127.0675304,37.64904569
39,126.8376614,37.49294851
39,127.0117006,37.51903408
39,127.128095,37.55190676
39,126.8164535,37.58566613
39,126.8771851,37.50127567
39,126.9022103,37.48427922
39,126.9825529,37.47925026
39,127.0737078,37.55983509
40,127.0668206,37.57603432
40,126.8602541,37.49667843
40,127.0169049,37.58936078
40,126.8270683,37.53885739
40,127.0356428,37.49028717
40,127.0785766,37.49946173
40,126.8475203,37.52995871
40,126.9060274,37.57353209
40,127.129303,37.53658752
40,126.8316682,37.53077141
40,126.8374145,37.52088897
40,127.0589677,37.56338635
40,126.8608626,37.55797338
40,127.1317174,37.50594889
40,127.032418,37.64440506
40,126.8978669,37.46172322
40,127.0609412,37.61296776
40,127.0413863,37.66066431
40,127.075778,37.59409379
40,127.0840381,37.53463405
40,127.1034178,37.50856135
40,127.0279354,37.63627517
40,127.0599462,37.5895291
40,126.8995368,37.53564274
40,126.9531867,37.47370984
40,126.929239,37.49973594
40,127.0983262,37.61400227
40,127.0522496,37.55074215
40,127.0792574,37.57968469
40,127.0770739,37.5652553
40,127.0675304,37.64904569
40,126.8376614,37.49294851
40,127.0117006,37.51903408
40,127.128095,37.55190676
40,126.8164535,37.58566613
40,126.8771851,37.50127567
40,126.9022103,37.48427922
40,126.9825529,37.47925026
40,127.0737078,37.55983509
40,127.0722508,37.61661466
41,127.0668206,37.57603432
41,126.8602541,37.49667843
41,127.0169049,37.58936078
41,126.8270683,37.53885739
41,127.0356428,37.49028717
41,127.0785766,37.49946173
41,126.8475203,37.52995871
41,126.9060274,37.57353209
41,127.129303,37.53658752
41,126.8316682,37.53077141
41,126.8374145,37.52088897
41,127.0589677,37.56338635
41,126.8608626,37.55797338
41,127.1317174,37.50594889
41,127.032418,37.64440506
41,126.8978669,37.46172322
41,127.0609412,37.61296776
41,127.0413863,37.66066431
41,127.075778,37.59409379
41,127.0840381,37.53463405
41,127.1034178,37.50856135
41,127.0279354,37.63627517
41,127.0599462,37.5895291
41,126.8995368,37.53564274
41,126.9531867,37.47370984
41,126.929239,37.49973594
41,127.0983262,37.61400227
41,127.0522496,37.55074215
41,127.0792574,37.57968469
41,127.0770739,37.5652553
41,127.0675304,37.64904569
41,126.8376614,37.49294851
41,127.0117006,37.51903408
41,127.128095,37.55190676
41,126.8164535,37.58566613
41,126.8771851,37.50127567
41,126.9022103,37.48427922
41,126.9825529,37.47925026
41,126.9950363,37.47299474
41,127.0737078,37.55983509
41,127.0722508,37.61661466
42,127.0668206,37.57603432
42,126.8602541,37.49667843
42,127.0169049,37.58936078
42,126.8270683,37.53885739
42,127.0356428,37.49028717
42,127.0785766,37.49946173
42,126.8475203,37.52995871
42,126.9060274,37.57353209
42,127.129303,37.53658752
42,126.8316682,37.53077141
42,126.8374145,37.52088897
42,127.0589677,37.56338635
42,126.8608626,37.55797338
42,127.1317174,37.50594889
42,127.032418,37.64440506
42,126.8978669,37.46172322
42,127.0609412,37.61296776
42,127.0413863,37.66066431
42,127.075778,37.59409379
42,127.0840381,37.53463405
42,127.1034178,37.50856135
42,127.0279354,37.63627517
42,127.0599462,37.5895291
42,126.8995368,37.53564274
42,126.9531867,37.47370984
42,126.929239,37.49973594
42,127.0983262,37.61400227
42,127.0522496,37.55074215
42,127.0792574,37.57968469
42,127.0770739,37.5652553
42,127.0675304,37.64904569
42,126.8376614,37.49294851
42,127.0117006,37.51903408
42,127.128095,37.55190676
42,126.8164535,37.58566613
42,126.8771851,37.50127567
42,126.9022103,37.48427922
42,126.9825529,37.47925026
42,126.9950363,37.47299474
42,127.0737078,37.55983509
42,127.0222801,37.63444973
42,127.0722508,37.61661466
43,127.0668206,37.57603432
43,126.8602541,37.49667843
43,127.0169049,37.58936078
43,126.8270683,37.53885739
43,127.0356428,37.49028717
43,127.0785766,37.49946173
43,126.8475203,37.52995871
43,126.9060274,37.57353209
43,127.129303,37.53658752
43,126.8316682,37.53077141
43,126.8374145,37.52088897
43,127.0589677,37.56338635
43,126.8608626,37.55797338
43,127.1317174,37.50594889
43,127.032418,37.64440506
43,126.8978669,37.46172322
43,127.0609412,37.61296776
43,127.0413863,37.66066431
43,127.075778,37.59409379
43,127.0840381,37.53463405
43,127.1034178,37.50856135
43,127.0279354,37.63627517
43,127.0599462,37.5895291
43,126.8995368,37.53564274
43,126.9531867,37.47370984
43,126.929239,37.49973594
43,127.0983262,37.61400227
43,127.0522496,37.55074215
43,127.0792574,37.57968469
43,127.0770739,37.5652553
43,127.0675304,37.64904569
43,126.8376614,37.49294851
43,127.0117006,37.51903408
43,127.128095,37.55190676
43,126.8164535,37.58566613
43,126.8771851,37.50127567
43,126.9022103,37.48427922
43,126.9825529,37.47925026
43,126.9950363,37.47299474
43,127.0737078,37.55983509
43,127.0222801,37.63444973
43,127.0438522,37.62822573
43,127.0722508,37.61661466
44,127.0668206,37.57603432
44,126.8602541,37.49667843
44,127.0169049,37.58936078
44,126.8270683,37.53885739
44,127.0356428,37.49028717
44,127.0785766,37.49946173
44,126.8475203,37.52995871
44,126.9060274,37.57353209
44,127.129303,37.53658752
44,126.8316682,37.53077141
44,126.8374145,37.52088897
44,127.0589677,37.56338635
44,126.8608626,37.55797338
44,127.1317174,37.50594889
44,127.032418,37.64440506
44,126.8978669,37.46172322
44,127.0609412,37.61296776
44,127.0413863,37.66066431
44,127.075778,37.59409379
44,127.0840381,37.53463405
44,127.1034178,37.50856135
44,127.0279354,37.63627517
44,127.0599462,37.5895291
44,126.8995368,37.53564274
44,126.9531867,37.47370984
44,126.929239,37.49973594
44,127.0983262,37.61400227
44,127.0522496,37.55074215
44,127.0792574,37.57968469
44,127.0770739,37.5652553
44,127.0675304,37.64904569
44,126.8376614,37.49294851
44,127.0117006,37.51903408
44,127.128095,37.55190676
44,126.8164535,37.58566613
44,126.8771851,37.50127567
44,126.9022103,37.48427922
44,126.9825529,37.47925026
44,126.9950363,37.47299474
44,127.0737078,37.55983509
44,127.0222801,37.63444973
44,127.0438522,37.62822573
44,127.1017975,37.60049387
44,127.0722508,37.61661466
45,127.0668206,37.57603432
45,126.8602541,37.49667843
45,127.0169049,37.58936078
45,126.8270683,37.53885739
45,127.0356428,37.49028717
45,127.0785766,37.49946173
45,126.8475203,37.52995871
45,126.9060274,37.57353209
45,127.129303,37.53658752
45,126.8316682,37.53077141
45,126.8374145,37.52088897
45,127.0589677,37.56338635
45,126.8608626,37.55797338
45,127.1317174,37.50594889
45,127.032418,37.64440506
