교육청명,유치원명,설립유형,주소,운영시간,만3세학급수,만4세학급수,만5세학급수,혼합학급수,특수학급수,만3세유아수,만4세유아수,만5세유아수,혼합유아수,특수유아수,공시차수,경도,위도,X,Y,CLSS
" 서울특별시교육청 "," 돈보스꼬유치원 "," 사립(법인) "," 서울특별시 영등포구 도영로22길 22 "," 08시00분~18시00분 ",3,3,2,0,0,66,60,59,0,0,20211,126.9013829,37.5099765,947094,1945801,정좌표
" 서울특별시교육청 "," 동부유치원 "," 사립(사인) "," 서울특별시 구로구 고척로 49 "," 08시00분~20시00분 ",1,1,1,0,0,13,18,19,0,0,20211,126.8393496,37.4993096,941604,1944654,정좌표
" 서울특별시교육청 "," 젬마유치원 "," 사립(법인) "," 서울특별시 동대문구 이문로12길 20 "," 09시00분~17시00분 ",3,1,2,0,0,48,23,45,0,0,20211,127.0594297,37.5929483,961106,1954929,정좌표
" 서울특별시교육청 "," 여의도유치원 "," 사립(법인) "," 서울특별시 영등포구 여의동로 257 "," 09시00분~18시00분 ",2,1,1,0,0,27,27,27,0,0,20211,126.9389859,37.5215742,950425,1947067,정좌표
" 서울특별시교육청 "," 예림유치원 "," 사립(법인) "," 서울특별시 금천구 금하로 793 "," 09시30분~19시00분 ",1,1,2,0,0,13,23,40,0,0,20211,126.9189533,37.4515887,948607,1939313,정좌표
" 서울특별시교육청 "," 예쁨유치원 "," 사립(법인) "," 서울특별시 구로구 부일로1길 125 "," 09시00분~19시00분 ",1,1,1,0,0,14,24,21,0,0,20211,126.8174512,37.495245,939665,1944217,정좌표
" 서울특별시교육청 "," 열림유치원 "," 사립(사인) "," 서울특별시 동작구 여의대방로44길 49 "," 07시00분~20시00분 ",3,3,3,0,0,43,82,82,0,0,20211,126.9292335,37.5089708,949555,1945674,정좌표
" 서울특별시교육청 "," 동은유치원 "," 사립(사인) "," 서울특별시 노원구 동일로207길 23 "," 07시00분~20시00분 ",1,1,1,0,0,6,14,8,0,0,20202,127.0637072,37.6428546,961509,1960464,정좌표
" 서울특별시교육청 "," 두솔유치원 "," 사립(사인) "," 서울특별시 노원구 초안산로 19 "," 07시00분~20시00분 ",1,1,2,0,0,19,38,41,0,0,20211,127.0541423,37.6295512,960658,1958992,정좌표
" 서울특별시교육청 "," 새봄유치원 "," 사립(사인) "," 서울특별시 노원구 동일로245길 162 "," 09시00분~19시00분 ",1,1,1,0,0,11,10,30,0,0,20192,127.0536982,37.6815279,960646,1964759,정좌표
" 서울특별시교육청 "," 자연유치원 "," 사립(사인) "," 서울특별시 도봉구 마들로 567 "," 09시00분~19시00분 ",2,3,2,0,0,27,46,42,0,0,20192,127.0472124,37.6603286,960063,1962410,정좌표
" 서울특별시교육청 "," 천사유치원 "," 사립(사인) "," 서울특별시 도봉구 해등로26길 20 "," 09시00분~17시00분 ",1,1,2,0,0,22,11,37,0,0,20182,127.033539,37.658947,958856,1962262,정좌표
" 서울특별시교육청 "," 백합유치원 "," 사립(법인) "," 서울특별시 은평구 연서로14길 14-5 "," 09시30분~18시30분 ",2,2,2,0,0,17,32,53,0,0,20211,126.9173588,37.6082014,948574,1956690,정좌표
" 서울특별시교육청 "," 보림유치원 "," 사립(사인) "," 서울특별시 은평구 연서로17길 35-1 "," 09시00분~20시00분 ",1,1,1,0,0,7,13,15,0,0,20192,126.9135659,37.6135637,948243,1957287,정좌표
" 서울특별시교육청 "," 새현대유치원 "," 사립(사인) "," 서울특별시 마포구 새창로 52 "," 08시00분~20시00분 ",1,1,1,0,0,1,1,1,0,0,20211,126.9540045,37.539729,951764,1949074,정좌표
" 서울특별시교육청 "," 성체유치원 "," 사립(법인) "," 서울특별시 강북구 삼각산로 161 "," 09시00분~17시00분 ",2,0,0,3,0,36,0,0,64,0,20211,127.0212792,37.642303,957766,1960421,정좌표
" 서울특별시교육청 "," 서울동신초등학교병설유치원 "," 공립(병설) "," 서울특별시 성북구 보문사길 50 "," 09시00분~19시30분 ",1,1,2,0,0,8,14,26,0,0,20211,127.0168944,37.5829156,957345,1953834,정좌표
" 서울특별시교육청 "," 아란유치원 "," 사립(사인) "," 서울특별시 강남구 압구정로 201 "," 09시30분~16시30분 ",1,2,2,0,0,12,34,38,0,0,20211,127.0298767,37.5299787,958462,1947956,정좌표
" 서울특별시교육청 "," 서울잠일초등학교병설유치원 "," 공립(병설) "," 서울특별시 송파구 올림픽로 95 "," 09시00분~19시10분 ",0,1,2,0,0,0,15,38,0,0,20211,127.0815064,37.5149114,963016,1946262,정좌표
" 서울특별시교육청 "," 광영유치원 "," 사립(법인) "," 서울특별시 양천구 남부순환로30길 17 "," 09시00분~17시00분 ",1,1,2,0,0,11,19,31,0,0,20211,126.8241316,37.5379665,940289,1948953,정좌표
" 서울특별시교육청 "," 대붕유치원 "," 사립(사인) "," 서울특별시 강서구 허준로 176 "," 07시00분~20시00분 ",1,1,1,0,0,10,14,17,0,0,20211,126.8569962,37.5620494,943211,1951604,정좌표
" 서울특별시교육청 "," 서울남정초등학교병설유치원 "," 공립(병설) "," 서울특별시 용산구 원효로64길 17-10 "," 09시00분~20시00분 ",1,1,1,0,0,15,22,23,0,0,20211,126.9650422,37.5360869,952737,1948664,정좌표
" 서울특별시교육청 "," 신동아큰나무유치원 "," 사립(사인) "," 서울특별시 용산구 이촌로 347 "," 09시00분~18시00분 ",1,1,1,0,0,5,4,9,0,0,20182,126.9880381,37.5182023,954758,1946668,정좌표
" 서울특별시교육청 "," 약수유치원 "," 사립(사인) "," 서울특별시 중구 동호로10길 30 "," 09시00분~18시00분 ",1,2,2,0,0,8,20,31,0,0,20211,127.0147646,37.5546502,957141,1950700,정좌표
" 서울특별시교육청 "," 서울솔가람유치원 "," 공립(단설) "," 서울특별시 송파구 위례순환로 419 "," 07시00분~19시30분 ",2,2,3,0,1,32,43,67,0,4,20211,127.1409203,37.4780187,968251,1942148,정좌표
" 서울특별시교육청 "," 해맑은유치원 "," 사립(사인) "," 서울특별시 서대문구 거북골로21길 55 "," 09시00분~17시00분 ",0,0,1,1,0,0,0,6,5,0,20211,126.9056798,37.5774137,947522,1953280,정좌표
" 서울특별시교육청 "," 푸른나라유치원 "," 사립(사인) "," 서울특별시 영등포구 당산로35길 3 "," 09시30분~20시00분 ",1,1,1,0,0,8,18,14,0,0,20182,126.8971134,37.5287864,946731,1947890,정좌표
" 서울특별시교육청 "," 서울용답초등학교병설유치원 "," 공립(병설) "," 서울특별시 성동구 용답25길 1 "," 07시30분~19시30분 ",1,1,1,0,0,8,15,13,0,0,20211,127.053586,37.5607976,960573,1951365,정좌표
" 서울특별시교육청 "," 서울구일초등학교병설유치원 "," 공립(병설) "," 서울특별시 구로구 구일로 68 "," 07시30분~19시30분 ",0,1,1,0,0,0,22,24,0,0,20211,126.8729563,37.4928322,944569,1943915,정좌표
" 서울특별시교육청 "," 은새유치원 "," 사립(사인) "," 서울특별시 강동구 고덕로62길 58 "," 08시00분~18시30분 ",1,1,2,0,0,14,22,44,0,0,20211,127.1526079,37.5523321,969315,1950388,정좌표
" 서울특별시교육청 "," 서울율현초등학교병설유치원 "," 공립(병설) "," 서울특별시 강남구 밤고개로21길 15 "," 07시00분~19시00분 ",2,2,2,0,1,14,26,28,0,1,20211,127.1079698,37.4745577,965336,1941775,정좌표
" 서울특별시교육청 "," 이루니유치원 "," 사립(사인) "," 서울특별시 중랑구 신내로7다길 57 "," 07시30분~20시00분 ",3,3,3,0,0,68,68,69,0,0,20211,127.091755,37.6016262,963964,1955879,정좌표
" 서울특별시교육청 "," 동심유치원 "," 사립(사인) "," 서울특별시 광진구 군자로12길 46 "," 09시00분~18시00분 ",0,0,1,1,0,0,0,10,6,0,20211,127.0726166,37.5513615,962249,1950310,정좌표
" 서울특별시교육청 "," 하나유치원 "," 사립(사인) "," 서울특별시 강북구 솔샘로 174 "," 07시00분~20시00분 ",2,3,3,0,0,23,42,55,0,0,20211,127.0129403,37.6182662,957016,1957758,정좌표
" 서울특별시교육청 "," 화계유치원 "," 사립(사인) "," 서울특별시 강북구 덕릉로 45 "," 07시00분~20시00분 ",1,1,1,0,0,5,14,17,0,0,20211,127.0188549,37.634507,957547,1959557,정좌표
" 서울특별시교육청 "," 경은유치원 "," 사립(사인) "," 서울특별시 강북구 노해로21길 12 "," 09시00분~18시30분 ",1,2,1,0,0,8,27,21,0,0,20182,127.0222758,37.6440773,957855,1960618,정좌표
" 서울특별시교육청 "," 나래유치원 "," 사립(사인) "," 서울특별시 성북구 삼양로 73 "," 07시00분~20시00분 ",1,1,1,0,0,17,25,28,0,0,20211,127.0226379,37.6095078,957867,1956782,정좌표
" 서울특별시교육청 "," 새삼선유치원 "," 사립(법인) "," 서울특별시 성북구 성북로6가길 28 "," 07시30분~19시30분 ",1,1,1,0,0,20,15,28,0,0,20211,127.0058156,37.5901662,956371,1954644,정좌표
" 서울특별시교육청 "," 반디유치원 "," 사립(사인) "," 서울특별시 성북구 성북로4길 52 "," 07시00분~20시00분 ",1,1,1,0,0,25,35,30,0,0,20211,127.0102978,37.5945739,956769,1955131,정좌표
" 서울특별시교육청 "," 유정유치원 "," 사립(사인) "," 서울특별시 강동구 강동대로55길 83 "," 09시00분~18시00분 ",4,4,4,0,0,96,112,103,0,0,20211,127.1337866,37.5259479,967641,1947468,정좌표
" 서울특별시교육청 "," 꿈나라유치원 "," 사립(사인) "," 서울특별시 관악구 난곡로 42 "," 07시00분~20시00분 ",2,2,2,0,0,38,40,44,0,0,20211,126.9206213,37.4605694,948761,1940309,정좌표
" 서울특별시교육청 "," 서울송원초등학교병설유치원 "," 공립(병설) "," 서울특별시 성동구 동일로43길 9 "," 07시30분~19시30분 ",1,1,1,0,0,13,22,17,0,0,20211,127.0695605,37.5541216,961980,1950617,정좌표
" 서울특별시교육청 "," 서울수색초등학교병설유치원 "," 공립(병설) "," 서울특별시 은평구 수색로16길 21 "," 07시00분~20시00분 ",1,1,1,0,0,14,4,12,0,0,20211,126.8955244,37.585104,946630,1954139,정좌표
" 서울특별시교육청 "," 돌샘유치원 "," 사립(사인) "," 서울특별시 강동구 고덕로 131 "," 08시00분~17시00분 ",2,3,3,0,0,60,80,87,0,0,20211,127.1421042,37.556374,968389,1950840,정좌표
" 서울특별시교육청 "," 신반포중앙유치원 "," 사립(법인) "," 서울특별시 서초구 나루터로4길 58 "," 09시00분~20시00분 ",2,2,1,0,0,31,31,20,0,0,20192,127.0125179,37.5104623,956917,1945798,정좌표
" 서울특별시교육청 "," 아이조아유치원 "," 사립(사인) "," 서울특별시 광진구 긴고랑로7길 65 "," 07시00분~20시00분 ",0,0,2,1,0,0,0,30,14,0,20211,127.0804584,37.5661819,962949,1951951,정좌표
" 서울특별시교육청 "," 영생유치원 "," 사립(사인) "," 서울특별시 서초구 신반포로19길 30 "," 08시00분~18시00분 ",1,2,1,0,0,20,46,27,0,0,20211,126.995692,37.5050313,955427,1945203,정좌표
" 서울특별시교육청 "," 율화유치원 "," 사립(사인) "," 서울특별시 성동구 고산자로2길 35 "," 09시00분~18시00분 ",2,1,1,0,0,24,23,26,0,0,20211,127.0378026,37.5541554,959175,1950634,정좌표
" 서울특별시교육청 "," 은비유치원 "," 사립(사인) "," 서울특별시 관악구 청림5길 22 "," 09시00분~17시00분 ",3,2,2,0,0,69,50,53,0,0,20192,126.9601161,37.4890993,952272,1943453,정좌표
" 서울특별시교육청 "," 한가람유치원 "," 사립(사인) "," 서울특별시 성북구 서경로 166 "," 07시00분~20시00분 ",3,4,3,0,0,63,96,81,0,0,20211,127.0088298,37.6173127,956653,1957654,정좌표
" 서울특별시교육청 "," 서울화계초등학교병설유치원 "," 공립(병설) "," 서울특별시 강북구 솔매로50가길 25 "," 09시00분~19시30분 ",1,2,2,0,0,12,31,32,0,0,20211,127.0290439,37.6237969,958440,1958365,정좌표
" 서울특별시교육청 "," 서울성수초등학교병설유치원 "," 공립(병설) "," 서울특별시 성동구 아차산로17길 21 "," 07시00분~19시00분 ",1,1,1,0,0,6,13,12,0,0,20211,127.0631769,37.5442137,961411,1949521,정좌표
" 서울특별시교육청 "," 서울강신초등학교병설유치원 "," 공립(병설) "," 서울특별시 양천구 월정로 280 "," 07시00분~19시00분 ",1,1,1,0,0,14,20,23,0,0,20211,126.8295869,37.5429404,940775,1949501,정좌표
" 서울특별시교육청 "," 서울연신초등학교병설유치원 "," 공립(병설) "," 서울특별시 은평구 연서로 347 "," 07시00분~20시00분 ",1,1,1,0,0,2,14,17,0,0,20211,126.9282886,37.6263217,949551,1958694,정좌표
" 서울특별시교육청 "," 서울하늘숲유치원 "," 공립(단설) "," 서울특별시 구로구 오리로 1102-19 "," 07시00분~20시00분 ",3,2,2,0,1,38,38,45,0,4,20211,126.8430182,37.4851002,941917,1943075,정좌표
" 서울특별시교육청 "," 동우유치원 "," 사립(사인) "," 서울특별시 서초구 명달로22길 24 "," 09시00분~19시00분 ",0,1,2,0,0,0,24,49,0,0,20211,127.0055862,37.4864363,956290,1943136,정좌표
" 서울특별시교육청 "," 동화유치원 "," 사립(사인) "," 서울특별시 서초구 서초중앙로24길 43 "," 08시30분~18시00분 ",1,1,1,0,0,25,30,22,0,0,20211,127.018293,37.4961567,957419,1944208,정좌표
" 서울특별시교육청 "," 서울봉천초등학교병설유치원 "," 공립(병설) "," 서울특별시 관악구 행운1라길 17 "," 07시30분~19시30분 ",1,1,1,0,1,10,12,24,0,2,20211,126.9578933,37.4830517,952072,1942784,정좌표
" 서울특별시교육청 "," 성요셉유치원 "," 사립(사인) "," 서울특별시 영등포구 63로 45 "," 07시30분~18시00분 ",1,1,1,0,0,28,39,24,0,0,20211,126.9370414,37.5206827,950253,1946969,정좌표
" 서울특별시교육청 "," 경원유치원 "," 사립(사인) "," 서울특별시 광진구 영화사로 89 "," 09시20분~18시30분 ",1,1,1,0,0,13,16,24,0,0,20211,127.0961026,37.5548955,964325,1950693,정좌표
" 서울특별시교육청 "," 세종유치원 "," 사립(사인) "," 서울특별시 중랑구 동일로 834 "," 09시00분~20시00분 ",1,1,1,0,0,18,11,24,0,0,20182,127.0791999,37.6049529,962857,1956253,정좌표
" 서울특별시교육청 "," 소화유치원 "," 사립(법인) "," 서울특별시 동대문구 약령시로 45 "," 09시00분~18시00분 ",2,0,0,2,0,24,0,0,48,0,20211,127.0347925,37.5830723,958925,1953844,정좌표
" 서울특별시교육청 "," 수산유치원 "," 사립(법인) "," 서울특별시 중랑구 중랑역로 35-1 "," 07시30분~20시00분 ",1,3,1,0,0,21,55,36,0,0,20211,127.075815,37.5975199,962554,1955430,정좌표
" 서울특별시교육청 "," 한가람유치원 "," 사립(사인) "," 서울특별시 송파구 한가람로 446 "," 07시20분~19시00분 ",0,1,1,0,0,0,21,25,0,0,20211,127.1151515,37.5366313,965999,1948659,정좌표
" 서울특별시교육청 "," 불광유치원 "," 사립(법인) "," 서울특별시 송파구 송파대로49길 23 "," 09시00분~18시00분 ",1,2,2,0,0,34,38,38,0,0,20202,127.1021332,37.5069155,964835,1945367,정좌표
" 서울특별시교육청 "," 아이파크예원유치원 "," 사립(사인) "," 서울특별시 강서구 강서로 266 "," 09시00분~18시30분 ",2,2,3,0,0,31,44,60,0,0,20211,126.8386645,37.5493552,941582,1950207,정좌표
" 서울특별시교육청 "," 리아유치원 "," 사립(사인) "," 서울특별시 송파구 양재대로 1218 "," 09시00분~17시30분 ",2,3,2,0,0,42,62,39,0,0,20211,127.1333804,37.5141141,967600,1946155,정좌표
" 서울특별시교육청 "," 한성유치원 "," 사립(사인) "," 서울특별시 강동구 명일로 251 "," 09시00분~20시00분 ",2,2,2,0,0,29,41,40,0,0,20211,127.1469059,37.5412261,968807,1949158,정좌표
" 서울특별시교육청 "," 사랑유치원 "," 사립(사인) "," 서울특별시 도봉구 마들로 620 "," 09시10분~19시00분 ",1,1,2,0,0,21,18,35,0,0,20211,127.0466824,37.6654332,960019,1962976,정좌표
" 서울특별시교육청 "," 엔젤유치원 "," 사립(사인) "," 서울특별시 은평구 진흥로7길 25 "," 09시00분~20시00분 ",3,3,2,0,0,46,57,53,0,0,20192,126.9189567,37.6042155,948712,1956247,정좌표
" 서울특별시교육청 "," 서울길음유치원 "," 공립(단설) "," 서울특별시 성북구 길음로 142 "," 07시30분~19시30분 ",2,2,2,0,0,32,44,47,0,0,20211,127.0172699,37.6137701,957396,1957257,정좌표
" 서울특별시교육청 "," 서울삼선초등학교병설유치원 "," 공립(병설) "," 서울특별시 성북구 보문로29길 106 "," 07시30분~20시00분 ",2,2,2,0,1,11,28,29,0,4,20211,127.0125374,37.586195,956962,1954200,정좌표
" 서울특별시교육청 "," 서울성북초등학교병설유치원 "," 공립(병설) "," 서울특별시 성북구 성북로 102-10 "," 07시30분~20시00분 ",1,1,1,0,1,0,6,10,0,3,20211,126.9983609,37.5938515,955715,1955056,정좌표
" 서울특별시교육청 "," 서울숭곡초등학교병설유치원 "," 공립(병설) "," 서울특별시 성북구 종암로40길 30 "," 07시00분~20시00분 ",2,1,1,0,0,18,20,24,0,0,20211,127.0324982,37.6081203,958737,1956624,정좌표
" 서울특별시교육청 "," 계성유치원 "," 사립(법인) "," 서울특별시 용산구 효창원로15길 15 "," 09시00분~14시00분 ",0,0,0,10,0,0,0,0,230,0,20211,126.952948,37.5359803,951669,1948658,정좌표
" 서울특별시교육청 "," 대건유치원 "," 사립(법인) "," 서울특별시 용산구 이촌로81길 38 "," 09시00분~17시00분 ",2,2,2,0,0,41,54,50,0,0,20211,126.9776286,37.5208518,953840,1946967,정좌표
" 서울특별시교육청 "," 에덴유치원 "," 사립(사인) "," 서울특별시 성동구 행당로 79 "," 09시00분~17시00분 ",2,2,2,0,0,47,48,45,0,0,20211,127.0271499,37.5578525,958236,1951049,정좌표
" 서울특별시교육청 "," 그림유치원 "," 사립(사인) "," 서울특별시 동대문구 답십리로56길 21 "," 08시00분~19시00분 ",2,4,3,0,0,42,62,59,0,0,20211,127.0600617,37.5696975,961149,1952349,정좌표
" 서울특별시교육청 "," 성북유치원 "," 사립(사인) "," 서울특별시 노원구 광운로17길 5-3 "," 07시50분~19시00분 ",1,1,1,0,0,6,15,25,0,0,20202,127.0590501,37.6221839,961087,1958173,정좌표
" 서울특별시교육청 "," 성실유치원 "," 사립(사인) "," 서울특별시 노원구 한글비석로1길 28 "," 07시40분~19시00분 ",2,2,2,0,0,25,38,45,0,0,20211,127.0707244,37.6389546,962126,1960029,정좌표
" 서울특별시교육청 "," 예진유치원 "," 사립(사인) "," 서울특별시 노원구 섬밭로 123 "," 08시00분~19시00분 ",2,2,2,0,0,41,45,46,0,0,20211,127.0687082,37.6270991,961942,1958714,정좌표
" 서울특별시교육청 "," 서문유치원 "," 사립(사인) "," 서울특별시 은평구 가좌로10길 10 "," 09시00분~18시00분 ",0,0,1,0,0,0,0,13,0,0,20211,126.9167498,37.5916169,948509,1954850,정좌표
" 서울특별시교육청 "," 서울은평초등학교병설유치원 "," 공립(병설) "," 서울특별시 은평구 은평로 239 "," 07시00분~20시00분 ",0,1,1,0,0,0,15,24,0,0,20211,126.934209,37.6020296,950057,1955996,정좌표
" 서울특별시교육청 "," 서울창천초등학교병설유치원 "," 공립(병설) "," 서울특별시 마포구 백범로1길 56 "," 07시00분~20시00분 ",1,1,1,0,0,14,22,24,0,0,20211,126.939204,37.5548966,950467,1950764,정좌표
" 서울특별시교육청 "," 서울홍제초등학교병설유치원 "," 공립(병설) "," 서울특별시 서대문구 홍은중앙로 13 "," 09시00분~20시00분 ",2,2,2,0,1,19,33,46,0,3,20211,126.9447983,37.5931685,950986,1955007,정좌표
" 서울특별시교육청 "," 성결유치원 "," 사립(사인) "," 서울특별시 마포구 독막로28길 19 "," 08시00분~18시00분 ",1,1,1,0,0,20,24,28,0,0,20211,126.9374357,37.5463208,950305,1949813,정좌표
" 서울특별시교육청 "," 인애유치원 "," 사립(법인) "," 서울특별시 광진구 능동로4길 13 "," 09시00분~18시00분 ",0,0,0,2,0,0,0,0,71,0,20211,127.0684212,37.5338121,961869,1948365,정좌표
" 서울특별시교육청 "," 서울거여초등학교병설유치원 "," 공립(병설) "," 서울특별시 송파구 마천로25길 18 "," 07시00분~20시00분 ",1,2,2,0,1,16,33,35,0,4,20211,127.1410995,37.5048355,968278,1945123,정좌표
" 서울특별시교육청 "," 벧엘유치원 "," 사립(사인) "," 서울특별시 성동구 행당로6길 97 "," 09시00분~18시00분 ",0,0,0,8,0,0,0,0,279,0,20182,127.0300272,37.5567859,958490,1950930,정좌표
" 서울특별시교육청 "," 다연유치원 "," 사립(사인) "," 서울특별시 노원구 월계로45가길 94 "," 09시00분~20시00분 ",2,1,1,0,0,28,26,29,0,0,20211,127.0518167,37.6315869,960454,1959219,정좌표
" 서울특별시교육청 "," 동그라미유치원 "," 사립(사인) "," 서울특별시 강서구 화곡로52길 14 "," 08시00분~19시00분 ",1,2,2,0,0,36,62,55,0,0,20211,126.8491337,37.5500163,942507,1950274,정좌표
" 서울특별시교육청 "," 레인보우유치원 "," 사립(법인) "," 서울특별시 양천구 목동중앙북로24길 19-8 "," 09시00분~18시00분 ",1,1,2,0,0,20,25,36,0,0,20192,126.8781042,37.5455377,945063,1949760,정좌표
" 서울특별시교육청 "," 메이플유치원 "," 사립(사인) "," 서울특별시 동작구 여의대방로 22 "," 07시00분~20시00분 ",2,2,2,0,0,22,38,32,0,0,20202,126.9115948,37.4921853,947985,1943821,정좌표
" 서울특별시교육청 "," 서울신남성초등학교병설유치원 "," 공립(병설) "," 서울특별시 동작구 사당로 146 "," 07시10분~19시10분 ",1,1,1,0,0,8,21,24,0,0,20211,126.9651202,37.4886567,952714,1943402,정좌표
" 서울특별시교육청 "," 서울신우유치원 "," 공립(단설) "," 서울특별시 관악구 호암로 498 "," 07시30분~19시30분 ",2,2,2,0,1,14,20,37,0,4,20211,126.9323363,37.4626311,949798,1940531,정좌표
" 서울특별시교육청 "," 서울논현초등학교병설유치원 "," 공립(병설) "," 서울특별시 강남구 강남대로120길 33 "," 07시30분~19시30분 ",1,1,2,0,1,3,16,23,0,3,20211,127.0262442,37.5082696,958129,1945549,정좌표
" 서울특별시교육청 "," 서울하늘초등학교병설유치원 "," 공립(병설) "," 서울특별시 마포구 월드컵북로 502-14 "," 09시00분~19시30분 ",2,2,1,0,0,18,36,24,0,0,20211,126.8809568,37.5855795,945344,1954200,정좌표
" 서울특별시교육청 "," 서울청파초등학교병설유치원 "," 공립(병설) "," 서울특별시 용산구 효창원로 228 "," 07시00분~20시00분 ",0,1,1,0,0,0,11,16,0,0,20211,126.9641136,37.5475941,952662,1949941,정좌표
" 서울특별시교육청 "," 무학유치원 "," 사립(사인) "," 서울특별시 성동구 무학봉15가길 4 "," 09시00분~19시00분 ",0,0,1,1,0,0,0,23,9,0,20192,127.0306789,37.5615218,958550,1951455,정좌표
" 서울특별시교육청 "," 가람유치원 "," 사립(사인) "," 서울특별시 강동구 상암로63길 39 "," 09시00분~18시00분 ",0,2,3,0,0,0,62,96,0,0,20211,127.1538649,37.5482593,969424,1949936,정좌표
" 서울특별시교육청 "," 세화유치원 "," 사립(사인) "," 서울특별시 양천구 목동동로 130 "," 09시30분~17시00분 ",2,2,2,0,0,44,50,52,0,0,20211,126.8722837,37.5149913,944526,1946374,정좌표
" 서울특별시교육청 "," 양서유치원 "," 사립(사인) "," 서울특별시 양천구 신월로13길 15 "," 09시30분~18시00분 ",2,1,1,0,0,18,15,21,0,0,20182,126.8410178,37.5194191,941767,1946884,정좌표
" 서울특별시교육청 "," 대림유치원 "," 사립(사인) "," 서울특별시 영등포구 디지털로 455-7 "," 09시00분~20시00분 ",0,0,0,1,0,0,0,0,16,0,20182,126.9069661,37.4963144,947578,1944282,정좌표
" 서울특별시교육청 "," 동정성모유치원 "," 사립(법인) "," 서울특별시 구로구 경인로2길 11 "," 09시00분~17시00분 ",3,2,2,0,0,42,58,50,0,0,20211,126.8276942,37.4903464,940566,1943667,정좌표
" 서울특별시교육청 "," 바니유치원 "," 사립(사인) "," 서울특별시 구로구 구일로4길 46 "," 07시00분~20시00분 ",1,1,1,0,0,26,17,18,0,0,20211,126.8770747,37.4926822,944933,1943896,정좌표
" 서울특별시교육청 "," 홍릉유치원 "," 사립(사인) "," 서울특별시 동대문구 홍릉로29길 17 "," 09시00분~20시00분 ",0,0,1,1,0,0,0,10,11,0,20192,127.0415797,37.5906062,959529,1954677,정좌표
" 서울특별시교육청 "," 강남유치원 "," 사립(사인) "," 서울특별시 동작구 상도로41가길 13 "," 08시00분~18시30분 ",1,1,1,0,0,21,23,24,0,0,20211,126.9496584,37.5034866,951357,1945055,정좌표
" 서울특별시교육청 "," 노량진교회유치원 "," 사립(법인) "," 서울특별시 동작구 노량진로30가길 9 "," 08시40분~18시00분 ",1,1,1,0,0,13,21,22,0,0,20211,126.9560322,37.5127788,951926,1946083,정좌표
" 서울특별시교육청 "," 신라유치원 "," 사립(사인) "," 서울특별시 영등포구 영등포로64길 8 "," 09시00분~19시00분 ",1,1,1,0,0,4,19,23,0,0,20211,126.9164007,37.5141068,948425,1946251,정좌표
" 서울특별시교육청 "," 영은유치원 "," 사립(사인) "," 서울특별시 영등포구 양산로 61 "," 08시30분~19시00분 ",2,2,1,0,0,41,40,24,0,0,20211,126.8900718,37.5252694,946106,1947504,정좌표
" 서울특별시교육청 "," 영중유치원 "," 사립(법인) "," 서울특별시 영등포구 영중로 163 "," 09시00분~17시00분 ",2,2,2,0,0,38,45,39,0,0,20211,126.905152,37.5307083,947442,1948099,정좌표
" 서울특별시교육청 "," 신림유치원 "," 사립(사인) "," 서울특별시 관악구 난곡로32길 12 "," 09시00분~20시00분 ",1,2,1,0,0,5,35,22,0,0,20192,126.9201724,37.4721347,948729,1941592,정좌표
" 서울특별시교육청 "," 애동유치원 "," 사립(사인) "," 서울특별시 관악구 법원단지길 56 "," 09시00분~18시00분 ",2,2,2,0,0,36,38,49,0,0,20211,126.9203068,37.4737939,948742,1941776,정좌표
" 서울특별시교육청 "," 서울상곡초등학교병설유치원 "," 공립(병설) "," 서울특별시 노원구 노원로38길 34 "," 07시30분~19시30분 ",1,2,2,0,0,15,28,40,0,0,20211,127.0625954,37.6627946,961421,1962677,정좌표
" 서울특별시교육청 "," 서울서신초등학교병설유치원 "," 공립(병설) "," 서울특별시 은평구 은평터널로 150 "," 07시30분~19시30분 ",0,1,1,0,0,0,18,24,0,0,20211,126.9074973,37.5924867,947693,1954952,정좌표
" 서울특별시교육청 "," 서울장수초등학교병설유치원 "," 공립(병설) "," 서울특별시 양천구 신정로13가길 30 "," 07시30분~19시30분 ",1,1,2,0,1,13,22,35,0,5,20211,126.8451441,37.5129901,942126,1946168,정좌표
" 서울특별시교육청 "," 현대유치원 "," 사립(사인) "," 서울특별시 송파구 올림픽로 525 "," 07시00분~20시00분 ",1,1,1,0,0,11,16,28,0,0,20211,127.1190738,37.5292721,966342,1947842,정좌표
" 서울특별시교육청 "," 자연유치원 "," 사립(사인) "," 서울특별시 은평구 통일로 630-1 "," 08시00분~18시30분 ",2,2,2,0,0,29,51,37,0,0,20211,126.9374885,37.6031584,950347,1956119,정좌표
" 서울특별시교육청 "," 천사유치원 "," 사립(사인) "," 서울특별시 서초구 바우뫼로 99 "," 08시00분~17시00분 ",1,1,1,1,0,15,25,24,21,0,20211,127.0320719,37.4747623,958625,1941829,정좌표
" 서울특별시교육청 "," 국제유치원 "," 사립(사인) "," 서울특별시 강서구 양천로30길 4 "," 07시30분~19시30분 ",2,1,1,0,0,18,17,23,0,0,20211,126.822941,37.5705087,940210,1952564,정좌표
" 서울특별시교육청 "," 등대유치원 "," 사립(사인) "," 서울특별시 양천구 목동동로12길 60 "," 08시00분~19시30분 ",2,2,2,0,0,35,50,49,0,0,20211,126.8772476,37.5204088,944969,1946972,정좌표
